"athlete_number","athlete_relative_age","active_minutes","total_distance_m","max_speed_kph","session_load","sprint_events","total_dist_perc_rank","max_speed_perc_rank","session_load_perc_rank","session_id"
8588,18,120,3182.61,21.17,455.41,0,40.3127124405167,43.9836845683209,47.7226376614548,7
8588,18,120,1268.31,18.22,217.94,0,19.6464989802855,21.2780421481985,25.0849762066621,8
8588,18,120,2576.7,18.54,391.55,0,33.3786539768865,22.093813732155,40.924541128484,9
8588,18,120,265.58,8.28,33.06,0,2.51529571719918,8.02175390890551,7.54588715159755,10
8588,18,120,2684.54,25.94,336.16,2,34.6702923181509,87.0156356220258,35.6900067980965,11
8588,18,120,5176.37,20.08,651.52,0,70.9721278042148,31.2712440516655,64.7858599592114,12
8588,18,120,5236.03,19.12,207.18,0,71.7878993881713,24.4051665533651,24.2012236573759,13
8588,18,120,3500.18,18.49,475.82,0,43.8477226376615,21.8898708361659,49.5581237253569,14
8588,18,90,832.25,12.49,78.28,0,16.519374575119,14.411964649898,16.3834126444596,15
8588,18,90,232.23,15.8,25.52,0,1.83548606390211,18.3548606390211,4.62270564242012,16
8588,18,120,3529.97,20.9,449.05,0,44.2556084296397,40.5846363018355,47.0428280081577,17
8588,18,120,5862.57,25.89,747.4,3,79.3337865397689,86.6757307953773,71.7878993881713,18
8588,18,120,4868,21.41,693.32,0,67.0292318150918,47.0428280081577,67.7770224337186,19
8588,18,90,3928.16,20.69,579.58,0,51.1216859279402,37.7294357579878,58.6675730795377,20
8588,18,90,4844.05,22.41,879.7,0,66.5533650577838,57.6478585995921,80.0815771583956,21
8588,18,90,4316.64,20.7,532.79,0,57.0360299116247,37.7974167233175,55.4044867437118,22
8588,18,85,2726.18,20.73,340.72,0,35.5540448674371,38.0693405846363,36.2338545207342,23
8588,18,90,4588.2,26.13,596.62,2,62.2705642420122,88.37525492862,60.231135282121,24
